timestamp,symbol,price
2025-03-16 13:08:22.054,BTC-USDT,83026.3
2025-03-16 13:08:37.438,BTC-USDT,83086.0
2025-03-16 13:08:55.643,BTC-USDT,83095.7
2025-03-16 13:09:12.223,BTC-USDT,83105.9
2025-03-16 13:09:29.785,BTC-USDT,83030.0
2025-03-16 13:09:46.145,BTC-USDT,83060.1
2025-03-16 13:10:03.824,BTC-USDT,83079.6
2025-03-16 13:10:21.237,BTC-USDT,83011.1
2025-03-16 13:10:37.726,BTC-USDT,83000.0
2025-03-16 13:10:54.510,BTC-USDT,82988.5
2025-03-16 13:11:11.861,BTC-USDT,82986.1
2025-03-16 13:11:30.007,BTC-USDT,82965.6
2025-03-16 13:11:46.776,BTC-USDT,82949.7
2025-03-16 13:12:04.199,BTC-USDT,82943.1
2025-03-16 13:12:21.330,BTC-USDT,82949.7
2025-03-16 13:12:37.851,BTC-USDT,82965.2
2025-03-16 13:12:54.473,BTC-USDT,83000.0
2025-03-16 13:13:12.768,BTC-USDT,83038.9
2025-03-16 13:13:27.953,BTC-USDT,83032.9
2025-03-16 13:13:46.215,BTC-USDT,83002.1
2025-03-16 13:14:02.195,BTC-USDT,82963.2
2025-03-16 13:14:21.893,BTC-USDT,83019.6
2025-03-16 13:14:38.272,BTC-USDT,83017.4
2025-03-16 13:14:53.433,BTC-USDT,83008.9
2025-03-16 13:15:12.144,BTC-USDT,82970.7
2025-03-16 13:15:25.513,BTC-USDT,82964.7
2025-03-16 13:15:42.541,BTC-USDT,82944.8
2025-03-16 13:16:03.339,BTC-USDT,82957.9
2025-03-16 13:16:21.217,BTC-USDT,83021.1
2025-03-16 13:16:38.223,BTC-USDT,83026.8
2025-03-16 13:16:55.238,BTC-USDT,82994.6
2025-03-16 13:17:12.994,BTC-USDT,82929.8
2025-03-16 13:17:30.402,BTC-USDT,82878.0
2025-03-16 13:17:47.508,BTC-USDT,82896.6
2025-03-16 13:18:03.543,BTC-USDT,82878.2
2025-03-16 13:18:17.633,BTC-USDT,82882.0
2025-03-16 13:18:34.558,BTC-USDT,82905.9
2025-03-16 13:18:54.707,BTC-USDT,82893.7
2025-03-16 13:19:10.315,BTC-USDT,82885.3
2025-03-16 13:19:29.431,BTC-USDT,82880.9
2025-03-16 13:19:47.401,BTC-USDT,82882.9
2025-03-16 13:20:00.910,BTC-USDT,82895.4
2025-03-16 13:20:20.783,BTC-USDT,82893.5
2025-03-16 13:20:36.534,BTC-USDT,82924.1
2025-03-16 13:20:53.586,BTC-USDT,82939.6
2025-03-16 13:21:10.655,BTC-USDT,82943.2
2025-03-16 13:21:30.415,BTC-USDT,82934.3
2025-03-16 13:21:33.002,BTC-USDT,82911.0
2025-03-16 13:22:04.655,BTC-USDT,82915.8
2025-03-16 13:22:20.292,BTC-USDT,82907.4
2025-03-16 13:22:36.174,BTC-USDT,82904.4
2025-03-16 13:22:54.153,BTC-USDT,82872.3
2025-03-16 13:23:12.840,BTC-USDT,82875.4
2025-03-16 13:23:29.933,BTC-USDT,82837.9
2025-03-16 13:23:44.548,BTC-USDT,82853.9
2025-03-16 13:24:04.655,BTC-USDT,82828.0
2025-03-16 13:24:20.271,BTC-USDT,82854.3
2025-03-16 13:24:39.522,BTC-USDT,82862.5
2025-03-16 13:24:49.046,BTC-USDT,82846.7
2025-03-16 13:25:12.682,BTC-USDT,82835.3
2025-03-16 13:25:29.172,BTC-USDT,82836.4
2025-03-16 13:25:36.088,BTC-USDT,82849.1
2025-03-16 13:26:04.762,BTC-USDT,82868.2
2025-03-16 13:26:12.003,BTC-USDT,82873.6
2025-03-16 13:26:38.835,BTC-USDT,82887.3
2025-03-16 13:26:47.078,BTC-USDT,82887.3
2025-03-16 13:27:13.911,BTC-USDT,82910.0
2025-03-16 13:27:30.212,BTC-USDT,82883.5
2025-03-16 13:27:47.097,BTC-USDT,82892.2
2025-03-16 13:28:04.132,BTC-USDT,82930.9
2025-03-16 13:28:21.234,BTC-USDT,82947.1
2025-03-16 13:28:38.784,BTC-USDT,82966.6
2025-03-16 13:28:56.236,BTC-USDT,82966.6
2025-03-16 13:29:13.541,BTC-USDT,82969.0
2025-03-16 13:29:28.798,BTC-USDT,82937.9
2025-03-16 13:29:45.172,BTC-USDT,82950.8
2025-03-16 13:30:03.534,BTC-USDT,82971.6
2025-03-16 13:30:19.198,BTC-USDT,82971.5
2025-03-16 13:30:35.026,BTC-USDT,82971.5
2025-03-16 13:30:53.063,BTC-USDT,82969.0
2025-03-16 13:31:12.491,BTC-USDT,82952.2
2025-03-16 13:31:24.433,BTC-USDT,82947.5
2025-03-16 13:31:44.523,BTC-USDT,82947.6
2025-03-16 13:32:04.060,BTC-USDT,82929.3
2025-03-16 13:32:22.557,BTC-USDT,82899.7
2025-03-16 13:32:39.665,BTC-USDT,82925.9
2025-03-16 13:32:52.774,BTC-USDT,82969.0
2025-03-16 13:33:12.566,BTC-USDT,82998.6
2025-03-16 13:33:29.160,BTC-USDT,82998.7
2025-03-16 13:33:46.600,BTC-USDT,83014.1
2025-03-16 13:34:05.990,BTC-USDT,83009.8
2025-03-16 13:34:23.379,BTC-USDT,83015.3
2025-03-16 13:34:41.623,BTC-USDT,83040.3
2025-03-16 13:34:57.757,BTC-USDT,83052.5
2025-03-16 13:35:16.759,BTC-USDT,83081.7
2025-03-16 13:35:31.709,BTC-USDT,83062.2
2025-03-16 13:35:50.771,BTC-USDT,83088.5
2025-03-16 13:36:07.068,BTC-USDT,83064.2
2025-03-16 13:36:22.715,BTC-USDT,83050.2
2025-03-16 13:36:41.371,BTC-USDT,83029.1
2025-03-16 13:37:00.706,BTC-USDT,83008.3
2025-03-16 13:37:13.599,BTC-USDT,83037.8
2025-03-16 13:37:34.174,BTC-USDT,83004.4
2025-03-16 13:37:45.628,BTC-USDT,83029.2
2025-03-16 13:38:08.245,BTC-USDT,83014.2
2025-03-16 13:38:38.582,BTC-USDT,82958.1
2025-03-16 13:38:47.360,BTC-USDT,82982.6
2025-03-16 13:39:10.978,BTC-USDT,83003.1
2025-03-16 13:39:28.584,BTC-USDT,83011.7
2025-03-16 13:39:44.628,BTC-USDT,82970.9
2025-03-16 13:40:05.415,BTC-USDT,82959.4
2025-03-16 13:40:22.470,BTC-USDT,82912.5
2025-03-16 13:40:40.933,BTC-USDT,82885.3
2025-03-16 13:40:56.664,BTC-USDT,82902.2
2025-03-16 13:41:13.189,BTC-USDT,82892.2
2025-03-16 13:41:30.827,BTC-USDT,82902.3
2025-03-16 13:41:48.625,BTC-USDT,82902.6
2025-03-16 13:42:04.886,BTC-USDT,82889.9
2025-03-16 13:42:22.994,BTC-USDT,82872.4
2025-03-16 13:42:39.560,BTC-USDT,82870.6
2025-03-16 13:42:56.987,BTC-USDT,82836.7
2025-03-16 13:43:14.116,BTC-USDT,82821.3
2025-03-16 13:43:30.372,BTC-USDT,82791.4
2025-03-16 13:43:47.072,BTC-USDT,82736.5
2025-03-16 13:44:04.200,BTC-USDT,82698.0
2025-03-16 13:44:23.086,BTC-USDT,82736.5
2025-03-16 13:44:35.455,BTC-USDT,82708.6
2025-03-16 13:44:52.867,BTC-USDT,82728.3
2025-03-16 13:45:13.882,BTC-USDT,82768.8
2025-03-16 13:45:31.227,BTC-USDT,82694.5
2025-03-16 13:45:47.079,BTC-USDT,82657.3
2025-03-16 13:46:06.054,BTC-USDT,82650.3
2025-03-16 13:46:19.263,BTC-USDT,82675.4
2025-03-16 13:46:36.695,BTC-USDT,82685.1
2025-03-16 13:46:55.450,BTC-USDT,82714.8
2025-03-16 13:47:14.137,BTC-USDT,82684.5
2025-03-16 13:47:28.059,BTC-USDT,82684.6
2025-03-16 13:47:48.567,BTC-USDT,82676.9
2025-03-16 13:48:04.683,BTC-USDT,82669.0
2025-03-16 13:48:21.667,BTC-USDT,82628.3
2025-03-16 13:48:38.956,BTC-USDT,82543.1
2025-03-16 13:48:55.660,BTC-USDT,82559.2
2025-03-16 13:49:12.948,BTC-USDT,82591.1
2025-03-16 13:49:26.917,BTC-USDT,82547.3
2025-03-16 13:49:45.784,BTC-USDT,82587.8
2025-03-16 13:50:04.642,BTC-USDT,82592.8
2025-03-16 13:50:23.377,BTC-USDT,82634.9
2025-03-16 13:50:38.904,BTC-USDT,82651.7
2025-03-16 13:50:54.334,BTC-USDT,82596.8
2025-03-16 13:51:10.001,BTC-USDT,82610.3
2025-03-16 13:51:29.373,BTC-USDT,82678.3
2025-03-16 13:51:48.352,BTC-USDT,82688.7
2025-03-16 13:52:04.004,BTC-USDT,82735.8
2025-03-16 13:52:21.439,BTC-USDT,82739.6
2025-03-16 13:52:39.597,BTC-USDT,82692.5
2025-03-16 13:52:57.076,BTC-USDT,82690.2
2025-03-16 13:53:13.211,BTC-USDT,82653.8
2025-03-16 13:53:29.274,BTC-USDT,82663.5
2025-03-16 13:53:46.145,BTC-USDT,82632.4
2025-03-16 13:54:04.671,BTC-USDT,82628.2
2025-03-16 13:54:22.076,BTC-USDT,82602.5
2025-03-16 13:54:44.647,BTC-USDT,82556.6
2025-03-16 13:55:03.350,BTC-USDT,82556.6
2025-03-16 13:55:19.714,BTC-USDT,82507.3
2025-03-16 13:55:35.624,BTC-USDT,82536.3
2025-03-16 13:55:52.305,BTC-USDT,82516.3
2025-03-16 13:56:11.074,BTC-USDT,82546.9
2025-03-16 13:56:43.150,BTC-USDT,82544.4
2025-03-16 13:56:58.020,BTC-USDT,82564.4
2025-03-16 13:57:16.674,BTC-USDT,82594.8
2025-03-16 13:57:32.868,BTC-USDT,82546.8
2025-03-16 13:57:51.702,BTC-USDT,82554.7
2025-03-16 13:58:04.240,BTC-USDT,82560.1
2025-03-16 13:58:25.414,BTC-USDT,82605.6
2025-03-16 13:58:37.335,BTC-USDT,82577.2
2025-03-16 13:58:57.138,BTC-USDT,82566.9
2025-03-16 13:59:17.063,BTC-USDT,82601.2
2025-03-16 13:59:32.927,BTC-USDT,82604.0
2025-03-16 13:59:51.722,BTC-USDT,82592.7
2025-03-16 14:00:07.198,BTC-USDT,82580.0
2025-03-16 14:00:26.313,BTC-USDT,82580.7
2025-03-16 14:00:42.588,BTC-USDT,82683.5
2025-03-16 14:01:00.200,BTC-USDT,82667.7
2025-03-16 14:01:18.001,BTC-USDT,82674.1
2025-03-16 14:01:32.637,BTC-USDT,82712.5
2025-03-16 14:01:50.827,BTC-USDT,82763.0
2025-03-16 14:02:09.233,BTC-USDT,82756.9
2025-03-16 14:02:25.472,BTC-USDT,82710.2
2025-03-16 14:02:43.912,BTC-USDT,82733.7
2025-03-16 14:02:58.340,BTC-USDT,82733.8
2025-03-16 14:03:09.419,BTC-USDT,82746.7
2025-03-16 14:03:35.345,BTC-USDT,82792.3
2025-03-16 14:03:48.695,BTC-USDT,82849.9
2025-03-16 14:04:09.751,BTC-USDT,82895.3
2025-03-16 14:04:26.225,BTC-USDT,82890.5
2025-03-16 14:04:43.842,BTC-USDT,82948.5
2025-03-16 14:05:00.280,BTC-USDT,82895.8
2025-03-16 14:05:17.088,BTC-USDT,82831.4
2025-03-16 14:05:34.416,BTC-USDT,82833.9
2025-03-16 14:05:51.114,BTC-USDT,82840.0
2025-03-16 14:06:08.802,BTC-USDT,82910.4
2025-03-16 14:06:26.896,BTC-USDT,82891.1
2025-03-16 14:06:41.456,BTC-USDT,82869.5
2025-03-16 14:07:03.692,BTC-USDT,82892.7
2025-03-16 14:07:17.086,BTC-USDT,82892.9
2025-03-16 14:07:37.566,BTC-USDT,82885.6
2025-03-16 14:07:54.266,BTC-USDT,82861.5
2025-03-16 14:08:12.301,BTC-USDT,82821.1
2025-03-16 14:08:28.673,BTC-USDT,82811.3
2025-03-16 14:08:46.015,BTC-USDT,82810.5
2025-03-16 14:09:00.466,BTC-USDT,82807.7
2025-03-16 14:09:21.115,BTC-USDT,82822.7
2025-03-16 14:09:37.665,BTC-USDT,82788.2
2025-03-16 14:09:54.697,BTC-USDT,82778.5
2025-03-16 14:10:13.315,BTC-USDT,82791.4
2025-03-16 14:10:30.638,BTC-USDT,82826.8
2025-03-16 14:10:47.201,BTC-USDT,82770.4
2025-03-16 14:11:03.425,BTC-USDT,82760.2
2025-03-16 14:11:34.929,BTC-USDT,82798.3
2025-03-16 14:11:49.559,BTC-USDT,82798.7
2025-03-16 14:12:08.050,BTC-USDT,82818.7
2025-03-16 14:12:26.709,BTC-USDT,82747.0
2025-03-16 14:12:45.314,BTC-USDT,82733.0
2025-03-16 14:13:00.844,BTC-USDT,82713.2
2025-03-16 14:13:18.349,BTC-USDT,82733.4
2025-03-16 14:13:36.558,BTC-USDT,82737.1
2025-03-16 14:13:51.458,BTC-USDT,82735.9
2025-03-16 14:14:10.675,BTC-USDT,82747.8
2025-03-16 14:14:25.162,BTC-USDT,82770.1
2025-03-16 14:14:44.695,BTC-USDT,82722.5
2025-03-16 14:15:02.401,BTC-USDT,82691.4
2025-03-16 14:15:19.231,BTC-USDT,82745.8
2025-03-16 14:15:37.801,BTC-USDT,82714.9
2025-03-16 14:15:54.229,BTC-USDT,82736.6
2025-03-16 14:16:11.984,BTC-USDT,82678.3
2025-03-16 14:16:29.441,BTC-USDT,82670.8
2025-03-16 14:16:46.427,BTC-USDT,82691.6
2025-03-16 14:17:03.566,BTC-USDT,82673.5
2025-03-16 14:17:21.126,BTC-USDT,82656.0
2025-03-16 14:17:36.010,BTC-USDT,82630.9
2025-03-16 14:17:55.224,BTC-USDT,82675.9
2025-03-16 14:18:12.978,BTC-USDT,82690.0
2025-03-16 14:18:30.745,BTC-USDT,82706.4
2025-03-16 14:18:47.755,BTC-USDT,82736.4
2025-03-16 14:19:03.973,BTC-USDT,82757.0
2025-03-16 14:19:16.878,BTC-USDT,82778.0
2025-03-16 14:19:35.841,BTC-USDT,82777.3
2025-03-16 14:19:56.243,BTC-USDT,82779.3
2025-03-16 14:20:08.424,BTC-USDT,82775.8
2025-03-16 14:20:29.238,BTC-USDT,82800.0
2025-03-16 14:20:48.611,BTC-USDT,82812.2
2025-03-16 14:20:58.152,BTC-USDT,82812.2
2025-03-16 14:21:23.296,BTC-USDT,82823.9
2025-03-16 14:21:38.746,BTC-USDT,82806.9
2025-03-16 14:21:56.811,BTC-USDT,82804.8
2025-03-16 14:22:12.382,BTC-USDT,82793.6
2025-03-16 14:22:30.509,BTC-USDT,82837.6
2025-03-16 14:22:46.237,BTC-USDT,82829.3
2025-03-16 14:23:05.169,BTC-USDT,82829.3
2025-03-16 14:23:22.658,BTC-USDT,82853.1
2025-03-16 14:23:40.641,BTC-USDT,82842.2
2025-03-16 14:23:57.295,BTC-USDT,82877.3
2025-03-16 14:24:12.529,BTC-USDT,82869.2
2025-03-16 14:24:32.065,BTC-USDT,82869.8
2025-03-16 14:24:44.217,BTC-USDT,82849.3
2025-03-16 14:25:04.439,BTC-USDT,82857.3
2025-03-16 14:25:22.529,BTC-USDT,82874.6
2025-03-16 14:25:39.056,BTC-USDT,82874.1
2025-03-16 14:25:40.877,BTC-USDT,82874.1
2025-03-16 14:26:09.996,BTC-USDT,82841.7
2025-03-16 14:26:27.922,BTC-USDT,82838.5
2025-03-16 14:26:41.093,BTC-USDT,82842.8
2025-03-16 14:27:02.925,BTC-USDT,82880.2
2025-03-16 14:27:20.541,BTC-USDT,82878.5
2025-03-16 14:27:39.544,BTC-USDT,82879.5
2025-03-16 14:27:56.030,BTC-USDT,82899.1
2025-03-16 14:28:09.867,BTC-USDT,82863.3
2025-03-16 14:28:28.572,BTC-USDT,82869.6
2025-03-16 14:28:48.320,BTC-USDT,82842.8
2025-03-16 14:28:58.845,BTC-USDT,82842.9
2025-03-16 14:29:20.767,BTC-USDT,82864.0
2025-03-16 14:29:39.846,BTC-USDT,82869.2
2025-03-16 14:29:54.450,BTC-USDT,82895.2
2025-03-16 14:30:15.569,BTC-USDT,82862.7
2025-03-16 14:30:28.985,BTC-USDT,82901.7
2025-03-16 14:30:48.813,BTC-USDT,82860.7
2025-03-16 14:31:06.060,BTC-USDT,82864.5
2025-03-16 14:31:23.161,BTC-USDT,82874.7
2025-03-16 14:31:37.389,BTC-USDT,82873.3
2025-03-16 14:31:57.645,BTC-USDT,82863.0
2025-03-16 14:32:13.712,BTC-USDT,82847.5
2025-03-16 14:32:31.426,BTC-USDT,82872.0
2025-03-16 14:32:47.087,BTC-USDT,82842.8
2025-03-16 14:33:07.249,BTC-USDT,82751.1
2025-03-16 14:33:24.271,BTC-USDT,82720.5
2025-03-16 14:33:41.112,BTC-USDT,82729.5
2025-03-16 14:33:57.583,BTC-USDT,82730.7
2025-03-16 14:34:16.911,BTC-USDT,82751.2
2025-03-16 14:34:32.875,BTC-USDT,82792.5
2025-03-16 14:34:51.603,BTC-USDT,82773.5
2025-03-16 14:35:09.187,BTC-USDT,82779.0
2025-03-16 14:35:20.110,BTC-USDT,82787.3
2025-03-16 14:35:42.092,BTC-USDT,82782.3
2025-03-16 14:36:00.093,BTC-USDT,82808.1
2025-03-16 14:36:17.675,BTC-USDT,82802.7
2025-03-16 14:36:32.124,BTC-USDT,82802.6
2025-03-16 14:36:42.835,BTC-USDT,82795.1
2025-03-16 14:37:06.148,BTC-USDT,82831.0
2025-03-16 14:37:20.210,BTC-USDT,82837.4
2025-03-16 14:37:39.504,BTC-USDT,82833.3
2025-03-16 14:37:56.099,BTC-USDT,82853.6
2025-03-16 14:38:15.962,BTC-USDT,82884.1
2025-03-16 14:38:33.440,BTC-USDT,82897.0
2025-03-16 14:38:51.060,BTC-USDT,82888.3
2025-03-16 14:39:07.192,BTC-USDT,82902.0
2025-03-16 14:39:25.436,BTC-USDT,82862.5
2025-03-16 14:39:42.382,BTC-USDT,82878.9
2025-03-16 14:39:58.891,BTC-USDT,82892.6
2025-03-16 14:40:13.527,BTC-USDT,82865.9
2025-03-16 14:40:25.299,BTC-USDT,82877.2
2025-03-16 14:40:50.912,BTC-USDT,82892.2
2025-03-16 14:41:03.158,BTC-USDT,82910.7
2025-03-16 14:41:15.231,BTC-USDT,82913.9
2025-03-16 14:41:41.202,BTC-USDT,82913.8
2025-03-16 14:41:53.591,BTC-USDT,82926.8
2025-03-16 14:42:15.227,BTC-USDT,82927.3
2025-03-16 14:42:33.723,BTC-USDT,82952.7
2025-03-16 14:42:49.138,BTC-USDT,82969.3
2025-03-16 14:43:08.816,BTC-USDT,82989.2
2025-03-16 14:43:21.138,BTC-USDT,82994.1
2025-03-16 14:43:43.229,BTC-USDT,82994.2
2025-03-16 14:43:58.371,BTC-USDT,82974.3
2025-03-16 14:44:17.483,BTC-USDT,82947.1
2025-03-16 14:44:28.213,BTC-USDT,82949.3
2025-03-16 14:44:51.907,BTC-USDT,82938.6
2025-03-16 14:45:08.487,BTC-USDT,82950.0
2025-03-16 14:45:25.945,BTC-USDT,82930.1
2025-03-16 14:45:39.397,BTC-USDT,82950.2
2025-03-16 14:46:00.374,BTC-USDT,82960.4
2025-03-16 14:46:16.449,BTC-USDT,82932.9
2025-03-16 14:46:33.188,BTC-USDT,82961.8
2025-03-16 14:46:51.482,BTC-USDT,82932.3
2025-03-16 14:47:07.531,BTC-USDT,82930.5
2025-03-16 14:47:25.139,BTC-USDT,82925.5
2025-03-16 14:47:42.930,BTC-USDT,82912.4
2025-03-16 14:47:56.655,BTC-USDT,82905.1
2025-03-16 14:48:17.523,BTC-USDT,82905.2
2025-03-16 14:48:34.714,BTC-USDT,82905.2
2025-03-16 14:48:51.531,BTC-USDT,82895.1
2025-03-16 14:49:07.587,BTC-USDT,82902.9
2025-03-16 14:49:24.104,BTC-USDT,82931.9
2025-03-16 14:49:43.838,BTC-USDT,82994.3
2025-03-16 14:49:59.421,BTC-USDT,82996.4
2025-03-16 14:50:18.586,BTC-USDT,83086.0
2025-03-16 14:50:32.501,BTC-USDT,83110.1
2025-03-16 14:50:52.763,BTC-USDT,83131.3
2025-03-16 14:51:10.021,BTC-USDT,83112.0
2025-03-16 14:51:24.539,BTC-USDT,83047.4
2025-03-16 14:51:42.870,BTC-USDT,83062.4
2025-03-16 14:52:03.148,BTC-USDT,83085.0
2025-03-16 14:52:19.952,BTC-USDT,83071.7
2025-03-16 14:52:35.664,BTC-USDT,83070.8
2025-03-16 14:52:52.932,BTC-USDT,83048.2
2025-03-16 14:53:12.107,BTC-USDT,83033.2
2025-03-16 14:53:21.786,BTC-USDT,83063.1
2025-03-16 14:53:46.813,BTC-USDT,83048.3
2025-03-16 14:54:01.079,BTC-USDT,83067.3
2025-03-16 14:54:20.387,BTC-USDT,83057.6
2025-03-16 14:54:24.078,BTC-USDT,83057.7
2025-03-16 14:54:54.074,BTC-USDT,83078.0
2025-03-16 14:55:12.213,BTC-USDT,83085.0
2025-03-16 14:55:29.587,BTC-USDT,83063.2
2025-03-16 14:55:47.035,BTC-USDT,83072.1
2025-03-16 14:55:57.113,BTC-USDT,83093.9
2025-03-16 14:56:22.830,BTC-USDT,83172.1
2025-03-16 14:56:39.106,BTC-USDT,83338.9
2025-03-16 14:56:56.947,BTC-USDT,83291.9
2025-03-16 14:57:14.082,BTC-USDT,83329.6
2025-03-16 14:57:31.230,BTC-USDT,83321.8
2025-03-16 14:57:45.227,BTC-USDT,83283.6
2025-03-16 14:58:05.842,BTC-USDT,83257.1
2025-03-16 14:58:21.555,BTC-USDT,83287.1
2025-03-16 14:58:41.111,BTC-USDT,83282.2
2025-03-16 14:58:58.324,BTC-USDT,83344.8
2025-03-16 14:59:11.384,BTC-USDT,83333.3
2025-03-16 14:59:27.520,BTC-USDT,83353.3
2025-03-16 14:59:49.973,BTC-USDT,83368.2
2025-03-16 15:00:06.623,BTC-USDT,83379.3
2025-03-16 15:00:24.542,BTC-USDT,83364.7
2025-03-16 15:00:42.174,BTC-USDT,83311.0
2025-03-16 15:00:55.090,BTC-USDT,83327.2
2025-03-16 15:01:16.580,BTC-USDT,83282.9
2025-03-16 15:01:32.376,BTC-USDT,83256.6
2025-03-16 15:01:50.224,BTC-USDT,83262.4
2025-03-16 15:02:06.219,BTC-USDT,83235.2
2025-03-16 15:02:24.556,BTC-USDT,83233.6
2025-03-16 15:02:42.183,BTC-USDT,83256.1
2025-03-16 15:02:59.199,BTC-USDT,83287.0
2025-03-16 15:03:16.918,BTC-USDT,83335.9
2025-03-16 15:03:34.243,BTC-USDT,83437.2
2025-03-16 15:03:51.023,BTC-USDT,83458.2
2025-03-16 15:04:07.044,BTC-USDT,83423.1
2025-03-16 15:04:22.241,BTC-USDT,83380.8
2025-03-16 15:04:42.153,BTC-USDT,83378.4
2025-03-16 15:04:56.650,BTC-USDT,83358.9
2025-03-16 15:05:16.399,BTC-USDT,83318.5
2025-03-16 15:05:31.918,BTC-USDT,83298.4
2025-03-16 15:05:50.996,BTC-USDT,83229.9
2025-03-16 15:06:07.519,BTC-USDT,83190.8
2025-03-16 15:06:25.464,BTC-USDT,83254.8
2025-03-16 15:06:42.226,BTC-USDT,83248.2
2025-03-16 15:06:58.588,BTC-USDT,83281.7
2025-03-16 15:07:16.447,BTC-USDT,83329.8
2025-03-16 15:07:32.495,BTC-USDT,83308.8
2025-03-16 15:07:48.457,BTC-USDT,83278.1
2025-03-16 15:08:05.396,BTC-USDT,83265.6
2025-03-16 15:08:18.271,BTC-USDT,83238.3
2025-03-16 15:08:41.067,BTC-USDT,83264.9
2025-03-16 15:08:54.114,BTC-USDT,83241.6
2025-03-16 15:09:13.243,BTC-USDT,83226.7
2025-03-16 15:09:33.715,BTC-USDT,83256.9
2025-03-16 15:09:46.740,BTC-USDT,83286.6
2025-03-16 15:10:07.886,BTC-USDT,83319.6
2025-03-16 15:10:25.165,BTC-USDT,83303.7
2025-03-16 15:10:40.753,BTC-USDT,83295.0
2025-03-16 15:10:54.344,BTC-USDT,83306.1
2025-03-16 15:11:16.282,BTC-USDT,83252.3
2025-03-16 15:11:33.509,BTC-USDT,83262.4
2025-03-16 15:11:50.433,BTC-USDT,83248.7
2025-03-16 15:12:08.492,BTC-USDT,83252.4
2025-03-16 15:12:23.318,BTC-USDT,83313.1
2025-03-16 15:12:42.642,BTC-USDT,83319.3
2025-03-16 15:12:57.904,BTC-USDT,83315.3
2025-03-16 15:13:15.927,BTC-USDT,83329.1
2025-03-16 15:13:33.945,BTC-USDT,83323.8
2025-03-16 15:13:50.239,BTC-USDT,83302.8
2025-03-16 15:14:09.628,BTC-USDT,83324.5
2025-03-16 15:14:25.265,BTC-USDT,83285.6
2025-03-16 15:14:45.484,BTC-USDT,83285.7
2025-03-16 15:15:03.067,BTC-USDT,83276.7
2025-03-16 15:15:19.153,BTC-USDT,83276.6
2025-03-16 15:15:36.021,BTC-USDT,83246.3
2025-03-16 15:15:55.433,BTC-USDT,83234.8
2025-03-16 15:16:11.283,BTC-USDT,83212.0
2025-03-16 15:16:25.639,BTC-USDT,83203.5
2025-03-16 15:16:46.275,BTC-USDT,83169.9
2025-03-16 15:17:00.384,BTC-USDT,83147.0
2025-03-16 15:17:20.399,BTC-USDT,83218.3
2025-03-16 15:17:37.410,BTC-USDT,83200.8
2025-03-16 15:17:53.989,BTC-USDT,83186.3
2025-03-16 15:18:12.566,BTC-USDT,83153.7
2025-03-16 15:18:28.794,BTC-USDT,83158.4
2025-03-16 15:18:45.131,BTC-USDT,83170.2
2025-03-16 15:18:57.421,BTC-USDT,83170.5
2025-03-16 15:19:20.495,BTC-USDT,83211.8
2025-03-16 15:19:33.305,BTC-USDT,83203.3
2025-03-16 15:19:54.960,BTC-USDT,83176.4
2025-03-16 15:20:10.913,BTC-USDT,83137.5
2025-03-16 15:20:26.956,BTC-USDT,83117.8
2025-03-16 15:20:46.271,BTC-USDT,83122.8
2025-03-16 15:21:03.663,BTC-USDT,83100.0
2025-03-16 15:21:19.841,BTC-USDT,83067.3
2025-03-16 15:21:37.803,BTC-USDT,83088.6
2025-03-16 15:21:52.759,BTC-USDT,83099.9
2025-03-16 15:22:11.024,BTC-USDT,83120.8
2025-03-16 15:22:26.137,BTC-USDT,83136.3
2025-03-16 15:22:46.739,BTC-USDT,83147.8
2025-03-16 15:23:03.456,BTC-USDT,83147.8
2025-03-16 15:23:20.706,BTC-USDT,83173.7
2025-03-16 15:23:38.344,BTC-USDT,83173.3
2025-03-16 15:23:55.937,BTC-USDT,83197.1
2025-03-16 15:24:11.608,BTC-USDT,83161.7
2025-03-16 15:24:26.309,BTC-USDT,83136.1
2025-03-16 15:24:42.272,BTC-USDT,83135.0
2025-03-16 15:25:04.346,BTC-USDT,83095.7
2025-03-16 15:25:19.549,BTC-USDT,83145.6
2025-03-16 15:25:39.008,BTC-USDT,83160.4
2025-03-16 15:25:55.567,BTC-USDT,83186.7
2025-03-16 15:26:11.484,BTC-USDT,83169.7
2025-03-16 15:26:26.992,BTC-USDT,83132.2
2025-03-16 15:26:48.074,BTC-USDT,83086.0
2025-03-16 15:27:04.683,BTC-USDT,83086.1
2025-03-16 15:27:22.294,BTC-USDT,83125.4
2025-03-16 15:27:25.934,BTC-USDT,83124.6
2025-03-16 15:27:54.601,BTC-USDT,83120.0
2025-03-16 15:28:14.452,BTC-USDT,83159.3
2025-03-16 15:28:28.561,BTC-USDT,83132.7
2025-03-16 15:28:43.486,BTC-USDT,83132.1
2025-03-16 15:29:19.160,BTC-USDT,83127.0
2025-03-16 15:29:36.857,BTC-USDT,83123.2
2025-03-16 15:29:51.046,BTC-USDT,83119.3
2025-03-16 15:30:12.194,BTC-USDT,83084.3
2025-03-16 15:30:29.824,BTC-USDT,83049.4
2025-03-16 15:30:45.896,BTC-USDT,83035.5
2025-03-16 15:31:03.258,BTC-USDT,83074.7
2025-03-16 15:31:19.427,BTC-USDT,83091.5
2025-03-16 15:31:37.706,BTC-USDT,83063.3
2025-03-16 15:31:52.383,BTC-USDT,83040.4
2025-03-16 15:32:08.560,BTC-USDT,83015.2
